Wikipedia movie ID,Predicted Label
1571097,"[0, 0, 2, 0, 0, 3, 4, 3, 0, 3, 5, 0, 3, 3, 3, 0, 1, 1, 3, 0, 7, 7, 3, 0, 8, 7]"
1595142,"[3, 0, 0, 1, 0, 3, 3, 0, 1, 3, 3, 3, 3, 4, 3, 3, 0, 6, 3, 7, 3, 3, 0, 3, 0, 3, 5, 0, 0, 3, 0, 8, 0, 3, 5, 3, 4, 4, 10, 3, 3, 3, 3, 1, 3, 0, 3, 0, 2, 3, 8, 10, 1, 0, 10, 3, 0, 10, 0]"
1597877,"[3, 0, 0, 0, 3, 10, 4, 0, 1, 0, 0, 0, 0, 3, 0, 3, 0, 4, 3, 5, 0, 1, 4, 4, 0, 1, 1, 0, 8, 3, 5, 3, 3, 3, 4, 0, 3, 3, 0, 3, 1, 3, 10, 1, 0, 3, 3, 3, 0, 0, 0, 3]"
1599541,"[3, 0, 4, 3, 0, 10, 0, 1, 0, 0, 10, 0, 10, 3, 3, 1, 3, 8, 5, 5, 5, 0, 1, 5, 3, 0, 0, 3, 7, 0, 7, 5, 1, 5, 5, 3, 0, 3, 5, 4, 0, 0, 4, 10, 3, 4, 1, 0, 0, 3, 1, 4, 5, 0]"
1617626,"[0, 3, 3, 3, 3, 0, 3, 0, 0, 3, 0, 0, 3, 3, 0, 0, 0, 0, 10, 3, 3, 3, 7, 0, 0, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 0, 7, 3, 3, 10, 7, 10, 0, 4, 0, 4, 0, 10, 3, 3, 3, 3, 0, 3, 3, 4, 3, 3, 3, 3, 0, 3, 0, 0, 3, 0]"
1623960,"[0, 1, 0, 4, 3, 0, 1, 0, 3, 0, 0, 0, 5, 0, 3, 3, 0, 3, 1, 3, 1, 1, 2, 3, 0, 5, 0, 0, 0, 1, 7, 3, 5, 1, 0, 3, 3, 0, 0, 3, 0, 3, 0, 0, 4, 5, 5, 10, 8, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0]"
1631497,"[3, 0, 3, 3, 0, 5, 0, 0, 3, 0, 0, 3, 3, 0, 3, 3, 3, 0, 7, 3, 3, 3, 3, 3, 0, 0, 1, 0, 3, 3, 3, 1, 0, 2, 0, 7, 3, 0, 3, 7, 3, 3, 3, 0]"
1632580,"[3, 8, 3, 0, 0, 3, 3, 0, 8, 7, 3, 0, 5, 3, 3, 1, 0, 3, 3, 3, 3, 3, 1, 3, 0, 3, 3, 10, 10, 10, 0, 3, 5, 3, 0, 5, 5, 5, 0, 1, 5, 5, 5, 8, 0, 5, 10]"
1640736,"[4, 0, 3, 0, 3, 0, 0, 3, 3, 0, 0, 0, 3, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 7, 0, 3, 0, 3, 3, 3, 3, 3, 7, 3, 0, 4, 3, 3, 3, 1, 0, 0, 3, 1, 4, 4, 3, 0, 3, 3, 3, 4, 7, 4, 1, 3, 4, 4, 3, 0, 0, 1, 3, 3, 0, 0, 10]"
1641890,"[8, 0, 0, 8, 0, 0, 0, 3, 3, 3, 3, 8, 0, 10, 5, 0, 3, 0, 10, 0, 0, 3, 0, 0, 8, 0, 5, 0, 3, 8, 3, 3, 0, 5, 8, 0, 10, 0, 3, 3, 7, 3, 3, 3, 3, 1, 1, 0, 0, 0, 0, 3, 5, 0, 3, 1, 3, 8, 0, 0, 3, 0, 0, 3, 8, 8, 0, 4, 3, 3, 8, 3, 3, 5, 5]"
1643035,"[10, 0, 8, 3, 3, 3, 7, 0, 0, 0, 4, 7, 10, 5, 7, 7, 7, 8, 3, 0, 0, 0, 0, 0, 0, 0, 1, 7, 4, 3, 3, 3, 1, 8, 0, 3, 3, 3, 3, 3, 3, 4, 3, 0, 3, 0, 0, 3, 4, 3, 8, 3, 0, 0, 0, 10, 8, 0, 8, 3, 3, 10, 10, 3, 0, 0, 0, 5]"
1643419,"[0, 0, 0, 3, 7, 3, 0, 3, 3, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 3, 3, 0, 3, 3, 3, 0, 3, 0, 7, 3, 3, 1, 0]"
1644192,"[3, 0, 3, 0, 2, 0, 8, 8, 10, 3, 8, 3, 0, 2, 0, 0, 0, 0, 3, 3, 0, 3, 3, 3, 3, 0, 3, 0, 0, 0, 4, 10, 0, 0, 2, 3, 5, 3, 3, 5, 0, 0]"
1659846,"[3, 4, 7, 0, 3, 3, 3, 4, 3, 1, 0]"
1665752,"[3, 0, 0, 0, 8, 7, 10, 3, 0, 0, 3, 0, 8, 3, 4, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 8, 0, 3, 3, 3, 8, 7, 7, 3, 0, 3, 0, 0, 0, 5, 3, 3, 0, 0, 8, 10, 5, 10, 3, 3, 3, 0, 3, 3, 0, 3, 8, 3, 3, 0, 3, 0, 0, 0, 0]"
1682418,"[1, 10, 3, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 3, 0, 4, 3, 3, 4, 3, 5, 3, 10, 3]"
1682805,"[3, 0, 3, 0, 3, 1, 0, 3, 3, 3, 10, 0, 0, 8, 0, 0, 0, 1, 7, 3, 3, 0, 3, 3, 3, 0, 3, 0, 5, 0, 3, 3, 1, 1, 0, 10, 0, 0, 0, 8, 0]"
1689394,"[7, 7, 7, 0, 4, 3, 6, 4, 0, 0, 2, 3, 3, 0, 0, 3, 3, 0, 0, 5, 3, 5, 3, 1, 3, 0, 8, 3, 0, 10, 0, 3, 7, 0, 0, 0, 0, 8, 3, 0, 3, 3, 3, 3, 1, 10, 8, 3, 0, 4, 0, 3, 3, 10, 0, 0, 3, 5, 4, 3, 0, 4, 10, 10, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 3, 3, 3, 0, 4, 3, 3, 5, 7, 7, 0, 3, 0, 3, 5, 5, 0, 1, 3, 7, 7, 3, 7, 3, 3, 0, 1, 0, 10, 1, 7, 0, 10, 4, 0, 4, 3, 4, 0, 0, 5, 0, 3, 0, 3, 3, 0, 5, 5, 3, 0, 10]"
1695219,"[3, 0, 5, 3, 0, 4, 3, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 0, 10, 0, 0, 0, 3, 3, 3, 0, 3, 3, 0, 3, 10, 0, 3, 4, 3, 3, 10, 3, 3, 0, 4, 0, 0, 10, 3, 3, 3, 3, 0, 3, 3, 3, 10, 3, 3, 3, 0, 3, 0, 0, 3, 3, 3, 0, 0, 3, 3, 0, 0, 10, 1, 0, 3, 10, 3, 0, 4, 0, 0, 0, 8, 3, 3, 2, 3, 3, 10, 3, 0, 3, 10, 0]"
1712963,"[3, 0, 0, 5, 10, 0, 10, 3, 3, 3, 0, 1]"
1722156,"[3, 3, 3, 1, 0, 0, 3, 3, 0, 10, 3, 3, 3, 0, 0, 0, 7, 0, 0, 3, 8, 0, 0, 3, 0, 3, 1, 3, 0, 0, 4, 3, 3, 3, 0, 0, 0, 3, 3, 3, 3, 3, 3, 7, 3, 10, 3, 8, 3, 3, 3, 1, 8, 10, 4, 3, 10, 0, 5, 3, 3, 8, 3, 8, 8]"
1735236,"[3, 3, 3, 0, 0, 0, 4, 3, 3, 3, 0, 8, 10, 5, 0, 3, 3, 3, 0, 3, 3, 0, 7, 8, 0, 0, 3, 0, 0, 3, 3, 0, 7, 3, 0, 8, 5, 0, 3, 0, 7, 0, 10, 3, 3, 4, 4, 10, 10, 3, 3, 3, 3, 3, 3, 7, 3, 0, 0, 3]"
1745050,"[3, 0, 3, 0, 4, 3, 0, 5, 3, 0, 8, 3, 3, 3, 10, 10, 3, 3, 3, 3, 4, 0, 1, 3, 5, 5, 3, 3, 3, 3, 3, 3, 3, 4, 3, 7, 4, 4, 3, 1, 3, 10, 3, 5, 0]"
1749093,"[3, 8, 10, 3, 3, 3, 3, 5, 5, 0, 0, 0, 0, 3, 3, 3, 3, 3, 5, 0, 0, 0, 3, 0, 0, 5, 3, 3, 0, 5, 0, 3, 8, 3, 7, 1, 10, 0, 0, 3, 0, 3, 8, 6, 3, 3, 3, 3, 5, 10, 0, 0, 0, 5, 4, 10]"
1752246,"[3, 3, 3, 3, 0, 0, 0, 3, 3, 0, 7, 3, 3, 3, 3, 10, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 0, 4, 10, 7, 4, 3, 3, 3, 4, 0, 3, 3, 10, 3, 0, 5]"
1755731,"[3, 3, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 4, 0, 0, 0, 3, 0, 5, 3, 0, 4, 3, 3, 0, 3, 3, 8, 0, 0, 0]"
1765026,"[3, 0, 0, 0, 10, 3, 0, 3, 3, 3, 10, 8, 3, 0, 3, 3, 0, 0, 0, 0, 0, 7, 3, 1, 0, 3, 4, 3, 10, 3, 3, 0, 0, 4, 8, 0, 0, 1, 5, 4, 3, 3, 1, 1, 3, 10, 0, 5, 8, 4, 1, 0, 8, 7, 0, 5, 3, 0, 0, 3, 10]"
1774803,"[0, 0, 3, 3, 8, 0, 0, 0, 7, 3, 3, 0, 3, 3, 3, 4, 0, 0, 0, 3, 0, 3, 0, 0, 4, 4, 3, 3, 4, 3, 0, 0, 0, 0, 5, 0, 8, 3, 8, 1, 0, 3, 4, 1, 0, 3, 3, 4, 8, 3, 4, 3, 0, 10, 0, 3, 0, 5, 3, 4, 0, 0, 3, 4, 3, 8, 3, 4, 8, 5]"
1784731,"[0, 8, 0, 0, 3, 0, 0, 0, 4, 3, 3, 3, 3, 3, 1, 0, 2, 10, 0, 0, 0, 8, 3, 0, 3, 10, 3, 3, 0, 4, 0, 1, 0, 0, 10, 3, 0, 0, 0, 3, 4, 0, 0, 3, 4, 3, 3, 3, 10, 0, 4, 4, 3, 3, 3, 3, 0, 3, 3, 8, 0, 0, 0, 8, 3, 0, 3, 3, 3, 4, 4, 0, 3, 3, 3, 7, 4, 7, 0, 0, 8, 8, 0]"
1789996,"[3, 0, 3, 3, 3, 0, 4, 0, 0, 3, 3, 0, 3, 0, 0, 0, 8, 0, 3, 3, 3, 3, 0, 3, 0, 0, 3, 0, 4, 3, 8, 7, 3, 0, 3, 0, 3, 0, 4, 3, 4, 3, 0, 3, 3, 3, 3, 6, 3, 3, 0, 10, 0, 3, 0, 3, 3, 3, 0, 1]"
1822067,"[0, 4, 3, 3, 3, 3, 7, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 0, 3, 0, 0, 0, 0, 0, 3, 3, 0, 0, 7, 0, 3, 3, 3, 7, 3, 3, 3, 0, 3, 3, 0, 3, 0]"
1830431,"[0, 3, 0, 3, 0, 0, 8, 0, 5, 3, 3, 7, 7, 3, 0, 3, 3, 0, 8, 4, 4, 3, 7, 8, 3, 10, 4, 4, 0, 0, 3, 0, 4, 7, 1, 3, 3, 3, 3, 3, 3, 0, 0, 4, 3, 0, 0, 3, 0, 3, 3, 3, 0, 7, 3, 7, 3, 1, 3, 4, 3, 3, 3, 3, 0, 3, 7, 3, 4, 4, 0, 0, 3, 3, 4, 1, 3, 3, 7, 3, 0, 0, 8, 3, 10, 4, 0, 10, 0]"
1840870,"[0, 3, 3, 0, 0, 3, 0, 3, 3, 0, 0, 3, 3, 3, 3, 1, 3, 1, 1]"
1849258,"[0, 4, 3, 3, 3, 8, 0, 0, 4, 3, 0, 3, 3, 0, 0, 0, 0, 4, 3, 0, 0, 0, 1, 0, 0, 0, 3, 7, 0, 0, 3, 0, 3, 3, 3, 3, 0, 3, 3, 1, 3, 0, 3, 1, 3, 0, 0, 3, 0, 6, 3, 3, 3, 4, 3, 3, 7, 4, 3, 4, 4, 3, 3, 4, 7, 1, 3, 3, 3, 3, 7, 7, 3, 0, 3, 3, 8, 3, 3, 3, 0, 0, 0, 0, 0]"
1852179,"[3, 4, 0, 0, 0, 3, 3, 0, 7, 3, 3, 4, 3, 8, 0, 0, 3, 3, 4, 4, 3, 7, 4, 0, 3, 8, 4, 3, 0, 3, 0, 3, 0, 4, 5, 7, 3, 1, 0, 3, 0, 3, 3, 3, 0, 4, 0, 0]"
1853921,"[10, 3, 3, 8, 3, 0, 3, 0, 1, 0, 0, 3, 3, 3, 10, 7, 0, 0, 3, 0, 0, 4, 3, 0, 5, 5, 4, 4, 3, 3, 0, 0, 3, 4, 3, 1, 0]"
1854000,"[3, 3, 3, 0, 0, 3, 3, 3, 3, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 3, 3, 0, 3, 0, 0, 0, 10, 0, 3, 0, 3, 3, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 3, 0, 3, 3, 0, 3, 5, 3, 3, 0, 3, 7, 3, 3, 0]"
1880706,"[3, 10, 0, 1, 0, 10, 3, 0, 0, 0, 0, 0, 5, 0, 0, 8, 3, 3, 3, 0, 3, 3, 10, 3, 0, 8, 3, 7, 7, 3, 0]"
1881893,"[8, 4, 0, 3]"
1908238,"[3, 0, 3, 0, 0, 4, 4, 0, 0, 4, 7, 0, 4, 3, 3, 7, 3, 0, 0, 3, 4, 3, 3, 3, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 2, 4, 3, 3, 0, 3, 0, 3, 0, 0, 0, 3, 0, 3, 0, 3, 3, 3, 7, 3, 3, 3, 3, 4, 1, 0, 0, 0, 6, 7, 7, 3, 3, 3, 0, 0, 3, 4, 5, 3, 0, 4, 0]"
1908729,"[3, 0, 5, 6, 0, 3, 0, 1, 4, 3, 0, 0, 3, 4, 3, 3, 0, 0, 3, 5, 10, 7, 5, 0, 0, 4, 3, 0, 3, 3, 0, 0, 1, 8]"
1917459,"[4, 3, 3, 7, 5, 3, 3, 5, 3, 1, 1, 4, 4, 10, 0, 3, 3, 1, 0, 3, 0, 3, 3, 3, 3, 3, 0, 0, 3, 4, 0, 0, 0, 0, 3, 3, 3, 10, 0, 10, 3, 3, 3, 0, 0, 0, 0, 0, 10, 8, 3, 8, 3, 3, 4, 0, 3, 3, 4, 3, 3, 3, 1, 3, 5, 3, 3, 0, 3, 0, 3, 4, 4, 0, 7, 10, 3]"
1922815,"[3, 0, 3, 0, 3, 0, 0, 8, 10, 3, 3, 3, 0, 0, 3, 3, 3, 3, 3, 0, 7, 3, 3, 0, 0, 7, 7, 3, 10, 3, 0, 0, 1, 3, 0, 0, 10, 3, 3, 3, 5, 5, 4, 5, 3, 3, 0, 0, 3, 0]"
1945359,"[0, 0, 4, 3, 10, 3, 1, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7, 3, 3, 3, 0, 0, 3, 3, 3, 3, 3, 10, 0, 0, 3, 3, 3, 4, 0, 3, 3, 3, 4, 3, 3, 4]"
1958425,"[10, 0, 0, 4, 3, 0, 3, 0, 3, 7, 3, 0, 3, 0, 0, 3, 3, 0, 0, 0, 0, 3, 1, 3, 3, 0, 3, 3, 0, 3, 3, 3, 3, 4, 0, 3, 3, 4, 3, 7, 3, 3, 3, 5]"
1961084,"[0, 0, 0, 4, 1, 0, 0, 0, 5, 3, 0, 0, 0, 8, 4, 3, 0, 1, 0, 0, 3, 4, 0, 3, 0, 0, 0, 4, 5, 4, 0, 5, 3, 0, 0, 0, 0, 4, 0, 3, 8, 0, 3, 0, 0, 0, 4, 3, 5, 3, 3, 0, 0, 1, 3, 3, 3, 3, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 10, 5, 1, 0, 3, 0, 3, 3, 3, 0, 0, 0, 3, 0]"
1964091,"[0, 0, 4, 3, 0, 0, 3, 8, 3, 3, 0, 3, 0, 0, 3, 0, 3, 4, 0, 3, 3, 0, 3, 8, 3, 4, 0, 0, 3, 7, 0, 10, 3, 7, 3, 0, 0, 3, 0, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 10, 10, 3, 3, 3, 3, 0, 0, 4, 3, 3, 5, 0, 0]"
1976777,"[1, 7, 0, 4, 8, 3, 3, 0, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 0, 3, 3, 4, 1, 3, 3, 0, 3, 3, 3, 0, 0, 7, 3, 0, 3, 0, 3, 3, 0, 0, 4, 0, 4, 3, 3, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 7, 3, 0, 7, 3, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 3, 4, 3, 3, 3, 0, 3, 3, 3, 7, 0, 3, 3, 7, 0, 7, 7, 10, 0, 4, 0, 3, 3, 0, 3, 3, 0, 3, 3, 3, 3, 0, 10, 4, 3, 0, 0]"
2008863,"[3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 4, 3, 3, 10, 3, 3, 3, 3, 7, 3, 0, 0, 3, 3, 0, 3, 4, 3, 3, 0, 3, 3, 3, 3, 1, 0, 3, 3, 10, 3, 3, 3, 3, 7, 3, 0, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 0, 4, 0, 3, 3, 3, 1, 3, 0, 0]"
2010744,"[2, 0, 2, 0, 0, 0, 0, 8, 3, 0, 0, 3, 0, 7, 3, 10, 7, 0, 0, 0, 3, 3, 3, 0, 1, 3, 10, 0, 10, 0, 3, 10, 3, 2, 0, 3, 3, 3, 3, 3, 0, 3, 8, 0, 3, 3, 3, 0, 3, 6, 3, 10, 3, 3, 3, 0, 0, 0, 1, 4, 3, 3, 4, 8, 0, 3, 3, 3, 3, 1, 0, 3, 3, 3, 0, 0, 10, 5, 0]"
2010889,"[3, 8, 3, 3, 3, 0, 3, 3, 4, 0, 0, 4, 0, 3, 0, 0, 3, 0, 0, 5, 0, 1, 8, 4, 7, 3, 0, 10, 3, 0, 10, 3, 0, 3, 3, 4, 0, 3, 3, 3, 3, 0, 4, 8, 0, 5, 0, 7, 3, 7, 3, 8, 5, 4, 0, 3, 0, 5, 0, 5, 0, 0, 0, 5]"
2012442,"[2, 0, 10, 3, 8, 1, 10, 3, 3, 7, 8, 0, 3, 7, 10, 8, 8]"
2016450,"[0, 3, 3, 3, 0, 0, 0, 0, 3, 3, 0, 4, 4, 8, 3, 0, 3, 3, 0, 0, 0, 3, 1, 5, 0, 0, 0, 4, 0, 0, 3, 1, 5, 10, 3, 3, 3, 4, 3, 0, 0, 3, 3, 0, 3, 7, 4, 3, 0, 3, 3, 0, 3, 4, 3, 3, 4, 3, 0, 3, 0, 3, 3, 3, 4, 7, 4, 1, 3, 3, 0, 0, 3, 4, 3, 3]"
2017208,"[3, 3, 0, 0, 8, 4, 0, 0, 7, 0, 0, 3, 4, 0, 0, 0, 4, 3, 0, 1, 0, 0, 0, 7, 0, 3, 4, 7, 4, 1, 3, 1, 3, 3, 4, 3, 1, 8, 0, 4, 8, 0, 1, 3, 4, 1, 8, 0, 0, 0, 0, 0, 8, 3, 0]"
2017211,"[6, 6, 3, 8, 3, 3, 3, 3, 3, 7, 3, 3, 3, 6, 8, 0, 3, 3, 4, 10, 4, 10, 2, 8, 0, 3, 3, 3, 1, 3, 3, 0, 4, 3, 3, 0, 3, 3, 3, 3, 7, 10, 3, 7, 0, 3, 1, 0, 0, 8, 3, 4, 0, 8]"
2018921,"[0, 0, 8, 5, 3, 8, 8, 0, 0, 0, 0, 3, 3, 3, 0, 1, 3, 0, 10, 3, 3, 7, 3, 0, 0, 3, 3, 10, 5, 7, 0, 3, 0, 0, 3, 7, 3, 3, 10, 3, 1, 3, 5, 0, 0, 10, 3, 4, 4, 8]"
2021400,"[4, 3, 0, 3, 0, 0, 3, 3, 3, 0, 3, 3, 0, 0, 3, 10, 0, 0, 10, 5, 3, 3, 0, 3, 7, 4, 3, 0, 0, 0, 0, 0, 0, 7, 0, 8, 3, 8, 0, 3, 3, 3, 3, 7, 3, 3, 5, 0, 3, 0, 3, 3, 3, 3, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 3, 3, 0, 5, 3, 3, 3, 4, 4, 3, 8, 4, 0, 8]"
2021700,"[1, 0, 0, 8, 3, 0, 0, 3, 3, 4, 3, 0, 4, 4, 3, 3, 5, 4, 0, 7, 7, 4, 3, 3, 4, 0, 3, 0, 0, 0, 10, 3, 0, 0, 7, 3, 4, 0, 3, 3, 3, 0, 4, 3, 10, 0, 0, 3, 4, 0, 7, 4, 3, 0, 0, 3, 10, 5, 3, 0, 5]"
2023704,"[0, 0, 3, 0, 3, 3, 0, 3, 3, 0, 0, 0, 0, 7, 3, 3, 0, 3, 3, 0, 3, 3, 0, 10, 0, 3, 3, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 10, 3, 4, 0, 3, 8]"
2029825,"[4, 0, 3, 3, 0, 0, 3, 3, 4, 5, 0, 3, 10, 3, 3, 5, 3, 0, 4, 3, 3, 8, 7, 3, 3, 4, 0, 3, 0, 4, 4, 1, 2, 3, 0, 7, 3, 0, 3, 2, 3, 4, 10, 4, 7, 10, 3, 1, 3, 5, 5, 1, 1, 0, 4, 5, 3, 3]"
2051753,"[10, 8, 0, 0, 3, 0, 10, 0, 3, 4, 0, 0, 3, 5, 8, 0, 0, 3, 3, 0, 3, 3, 3, 3, 4, 0, 3, 10, 4, 8, 0, 5, 3, 3, 3, 4, 3, 4, 3, 3, 8, 8, 3, 8, 3, 3, 3, 10, 3, 3, 3, 0, 0, 10, 3, 10, 3, 3, 3, 5, 3, 0, 3, 1, 0, 1, 3, 3, 5, 0, 4, 0, 0, 10, 8]"
2056466,"[0, 3, 3, 3, 7, 0, 3, 3, 4, 3, 3, 4, 10, 3, 3, 0, 10, 8, 4, 3, 3, 4, 0, 3, 0, 8, 3, 3, 3, 3, 3, 5, 3, 8, 4, 3, 4, 8, 3, 0, 0, 3, 0, 3, 3, 3, 4, 10, 8, 4, 3, 0, 3, 0, 7, 3, 0, 3, 3, 3, 4, 3, 4, 4, 8, 10, 0, 5, 3, 0]"
2073069,"[0, 3, 3, 3, 3, 10, 7, 1, 4, 1, 0, 0, 4, 3, 0, 0, 4, 5, 3, 4, 0, 0, 1, 0, 0, 3, 0, 5, 5]"
2080169,"[0, 0, 0, 0, 3, 1, 1, 1, 3, 3, 0, 0, 4, 8, 0, 7, 0, 0, 0, 3, 3, 8, 4, 8, 5, 3, 0, 7, 0, 0, 4, 3, 0, 3, 8, 0, 4, 8, 3, 3, 1, 5, 0, 3, 4, 4, 4, 3, 0, 3, 3, 3, 3, 1, 8, 0, 7, 0, 4, 8, 5, 3, 7, 8, 3, 5, 8, 8, 0, 0, 8, 0, 3, 1, 4, 7, 0, 5, 3, 3, 3, 0, 3, 8, 0, 0, 8, 5, 1, 5, 0, 0, 10, 3, 0, 3, 1, 4, 3]"
2093928,"[0, 0, 4, 4, 4, 0, 4, 3, 3, 8, 0, 3, 0, 0, 0, 0, 5, 4, 0, 4, 10, 0, 0, 4, 4, 0, 5, 0, 3, 0, 0, 7, 0, 3, 3, 10, 6, 5, 4, 0, 10, 5, 3, 0, 0, 0, 3, 8, 4, 0, 0, 5, 0, 0, 1, 4]"
2096043,"[0, 5, 0, 3, 3, 0, 0, 4, 0, 0, 0, 5, 0, 3, 3, 0, 3, 0, 3, 0, 3, 3, 0, 0, 3, 0, 3, 0, 10, 3, 3, 3, 3, 3, 3, 4, 1, 3, 4, 0, 0, 0, 3, 3, 3, 3, 3, 0, 4, 0, 7, 3, 10, 3, 3, 5, 3, 0, 0, 0, 4, 3, 3, 7, 0, 0, 3, 4, 10, 4, 0, 0, 0, 4, 3, 3, 0, 0, 0, 3, 3, 4, 3, 0]"
2102014,"[0, 0, 0, 0, 3, 3, 3, 0, 0, 3, 3, 0, 0, 3, 4, 0, 0, 0, 3, 3, 3, 4, 3, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 7, 3, 0, 1, 0, 10, 3, 0, 0, 0, 0, 3, 4, 0, 3, 3, 3, 0, 0, 3, 0, 0, 0, 0]"
2115510,"[0, 0, 5, 0, 4, 0, 3, 0, 3, 3, 1, 5, 0, 3, 1, 0, 3, 0, 0, 10, 5]"
2144178,"[3, 3, 3, 0, 3, 0, 0, 3, 3, 4, 3, 3, 3, 10, 3, 0, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 3, 3, 3, 4, 3, 3, 3, 3, 10, 3, 4, 0, 3, 4, 0, 0, 0, 3, 4, 0, 3, 3, 4, 3, 10, 8]"
2150615,"[4, 0, 3, 3, 0, 4, 0, 10, 0, 3, 4, 3, 4, 3, 3, 3, 3, 3, 4, 0, 0, 2, 4, 4, 10, 3, 0, 3, 3, 3, 8, 3, 0, 4, 10, 3, 3, 3, 3, 0, 3, 10, 3, 4, 7, 0, 3, 0, 3, 4, 3, 4, 3, 3, 8, 1, 7, 8]"
2162986,"[0, 8, 1, 1, 0, 3, 0, 0, 3, 0, 3, 0, 3, 0, 3, 7, 0, 3, 3, 0, 3, 3, 3, 3, 10, 3, 3, 0, 0, 0, 0, 0, 3, 0, 10, 3, 0, 8, 0]"
2174599,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7, 3, 3, 10, 4, 7, 4, 3, 7, 3, 0, 0, 3, 3, 0, 0, 3, 3, 8, 10, 0, 3, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 0, 3, 1, 10]"
2212695,"[3, 8, 4, 0, 0, 0]"
2222699,"[7, 0, 3, 0, 3, 3, 4, 3, 3, 4, 3, 0, 0, 4, 3, 3, 0, 3, 10, 3, 4, 0, 0, 3, 3, 0, 3, 0, 3, 3, 0, 0, 0, 0, 3, 3, 5, 3, 3, 0, 8, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 0, 3, 3, 3, 3, 1, 10, 3, 0, 8, 3, 7, 4, 3, 7, 0]"
2236324,"[7, 3, 5, 3, 0, 3, 0, 3, 4, 3, 0, 0, 8, 3, 3, 4, 3, 3, 3, 7, 10, 3, 0, 10, 4, 1, 7, 7, 3, 0, 0, 0, 7, 3, 0, 1, 0, 5, 3, 4, 0, 3, 10, 3, 7, 8, 3, 3, 7, 0, 0, 5, 5, 10, 8, 5, 1, 3, 3, 3, 0, 3, 8, 5, 8, 1, 1, 8, 8, 8, 3, 10, 8, 3, 0, 5, 0, 0, 3]"
2236329,"[5, 5, 1, 3, 4, 5, 10, 4, 0, 0, 0, 3, 4, 8, 4, 0, 1, 4, 0, 4, 0, 0, 5, 10, 0, 3, 10, 5, 0, 0, 4, 0, 0, 8, 0, 8, 0, 3, 0, 3, 7, 7, 10, 3, 7, 1, 0, 0, 10, 3, 0, 5, 0, 3, 10, 5, 0, 5, 5]"
2236472,"[8, 3, 1, 0, 2, 2, 10, 4, 3, 4, 3, 4, 0, 4, 4, 0, 3, 3, 0, 4, 0, 4, 3, 3, 3, 8, 7, 0, 0, 3, 3, 4, 0, 4, 4, 0, 4, 10, 0, 3, 0, 3, 3, 0, 7, 3, 4, 0, 3, 7, 3, 1, 3, 3, 3, 3, 3, 3, 10, 0, 10, 8]"
2245886,"[1, 0, 4, 3, 3, 3, 1, 3, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 4, 3, 3, 0, 10, 3, 0, 7, 3, 3, 3, 3, 3, 3, 0, 7, 7, 10, 3, 0, 3, 1, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 0, 1, 0, 4, 3, 1, 3, 3, 10, 10, 4, 3, 3, 7, 3, 7, 3, 0, 3, 1, 10, 1, 4, 0, 0, 8, 8, 5, 8, 5, 3]"
