Wikipedia movie ID,Merged Content,Predicted Label
20401848,how much their friendship means to him,2
20401848,and his hope that one day their lives will intersect and they will meet in person,0
20401848,It is enough to jar Mary from her depression,0
20401848,and she decides to start her life over again,3
20401848,Mary travels to America with her infant son to finally visit Max,3
20401848,Mary discovers the now elderly Max,3
20401848,having passed away peacefully earlier that morning,0
20401848,"Mary returns the removed ""M"" key to Max's typewriter and sits down next to him with her son",3
20401848,Mary discovers that Max has kept many of the mementos she sent and has organized the entire ceiling into a detailed scrapbook of his friendship with Mary,3
20401848,composed of all of her letters from over the years,0
20401848,which is what he was looking at when he died,0
20401848,Seeing how much Max valued their friendship and how happy it made him,1
20401848,Mary is moved to tears of joy as the film closes,3
976989,Teenage lovers Jordan White  and Amy Blue  pick up a handsome drifter named Xavier Red  while driving home from a club,1
976989,"Jordan gives Xavier the nickname ""X""",3
976989,A late-night stop at a convenience store leaves the three on the run when X accidentally kills the store's owner,4
976989,The trio hides in a motel to avoid arrest,4
976989,While Jordan and Amy have sex in the bath tub,4
976989,X learns from the local television news program that the store owner's wife  disemboweled her children with a machete before committing suicide,3
976989,removing any possibility of the trio being caught by the police,4
976989,Amy has sex with X,3
976989,even though they do not get along,0
976989,and things become tense as the two men develop a lingering sexual attraction for one another,2
976989,As the trio journeys across small-town USA,0
976989,they continue to get into violent situations due to people either claiming to be Amy's previous lovers or mistaking her for such,3
976989,The FBI has a meeting and declares it will find Amy and kill her,3
976989,"She is mistakenly identified by a fast food window clerk as ""Sunshine"" and later by a character played by Parker Posey as ""Kitten""",3
976989,Amy and X spend the night in an abandoned barn,0
976989,where they engage in a threesome,3
976989,While Amy goes to urinate,3
976989,Jordan and X are attacked by a trio of neo-Nazis,4
976989,"one of whom had previously mistaken Amy for his ex-girlfriend ""Bambi""",3
976989,The gang proceeds to beat up X and then hold Jordan down as the aforementioned neo-Nazi ties up and rapes Amy on top of an American flag,3
976989,The group finally severs Jordan's penis with pruning shears and forces it into his mouth,3
976989,she kills the neo-Nazis with the shears and escapes with X,3
976989,The film ends with Amy and X driving aimlessly on the road,3
976989,X is eating Doritos and offers Amy some,3
976989,Amy simply smokes a cigarette and continues driving as the film fades to the end credits,3
7362626,In the dreary and rigid city of Seoul,0
7362626,there lives a guy in the dumps,3
7362626,His name is Gyung-soo and he's an actor who's fairly well-known on stage,1
7362626,He trusted a director he knew well and acted in his movie,3
7362626,He persistently insisted on receiving his actor's fee,3
7362626,but all he got was a mere grand's worth,3
7362626,He also misses out on his chance to act in the next role he promised to do,3
7362626,The future looks cloudy for him,0
7362626,Gyung-soo goes down to Choonchun City to meet an old friend who's a writer,3
7362626,They go out to the town and Gyung-soo's friend introduces him to a pretty and well-curved dancer named Myung-sook,3
7362626,After having a drink with Gyung-soo and his friend,3
7362626,she suddenly hits on Gyung-soo and on the spur of the moment they hit it off and go to a motel,3
7362626,But no one knew that Gyung-soo's writer friend liked Myung-soo even though he never revealed his true feelings for her,2
7362626,Gyung-soo's relationship with his friend turns sour as Myung-sook becomes obsessively infatuated with Gyung-soo,2
7362626,Gyung-soo tries to put his bad memories of Choonchun behind him and gets on a train headed for Gyungjoo City,0
7362626,Sitting next to him on the train is a woman named Sun-young who entices him after recognizing his face,3
7362626,After she gets off the train,3
7362626,he chases after Sun-young and stops her,3
7362626,but she gives him mixed signals,3
7362626,Gyung-soo follows Sun-young to her house and on the next day he brews up enough courage to knock on her door,4
7362626,This time Gyung-soo becomes infatuated with love,2
854942,Vanessa Lutz is a poor,0
854942,illiterate teenage girl living in the slums of Los Angeles,4
854942,is arrested in a prostitution sting,4
854942,she runs away with a stolen car from her social worker guardian to stay with her grandmother in Stockton,4
854942,Vanessa stops to see her boyfriend and classmate Chopper Wood,3
854942,a local gang member to tell him about her excursion and he gives her a gun to sell upon arriving at her destination,3
854942,Minutes after Vanessa leaves Chopper,4
854942,he is killed in a drive-by shooting by rival gang members,3
854942,"a serial killer and rapist known as ""the I-5 killer""",3
854942,picks her up after her car breaks down,4
854942,and promises to take her to her grandmother's house,3
854942,Bob manipulates Vanessa into confessing to him the details of her painfully dysfunctional life,3
854942,including a prostitute mother and a sexually abusive stepfather,3
854942,Vanessa shows Bob a photo she keeps in her wallet of her biological father,3
854942,Bob eventually reveals his true nature and tries to kill Vanessa when she refuses to give in to him,3
854942,as Vanessa eventually pulls out her gun and shoots him several times before escaping,3
854942,Vanessa is quickly arrested and questioned by two detectives,4
854942,who write her off as a carjacker,3
854942,even though she insists Bob had tried to kill her and had told her about his other murders,3
854942,but the bullet wounds have left him severely handicapped,0
854942,costing him an eye and disfiguring his face,3
854942,Vanessa is put on trial,3
854942,with everyone believing  that Bob is the innocent victim he claims to be since he has no criminal record,1
854942,while Vanessa is a veteran of juvenile homes,3
854942,while Bob and his socialite wife Mimi,3
854942,who knows nothing of his crimes,3
854942,Vanessa eventually makes friends in prison,3
854942,including a heroin-addicted lesbian named Rhonda and a brutal Hispanic gang leader named Mesquita,3
854942,Vanessa plots to escape and continue her journey to visit her grandmother,4
854942,Remembering what her stepfather taught her about life in prison,3
854942,Vanessa constructs a crude knife from a toothbrush as a weapon,3
854942,Vanessa and Mesquita are being transferred to a new maximum security prison,4
854942,Mesquita and Vanessa subdue and escape from the prison guards assigned to escort them,3
854942,Vanessa and Mesquita part ways as Mesquita goes off to be reunited with her gang,3
854942,and Vanessa continues her journey to her grandmother's house,4
854942,detectives Mike and Garnet reexamine the evidence,3
854942,and begin to suspect that Vanessa was telling the truth about Bob being a serial killer,4
854942,They then search Bob's home,4
854942,where they find violent child pornography in the locked shed adjacent to the house,3
854942,Confronted at last with what her husband really is,3
854942,Arriving home at just that moment to find police cars outside his house,4
854942,Bob panics and flees to Vanessa's grandmother's house,4
854942,While posing as a prostitute,3
854942,Vanessa steals a car from a prospective john,3
854942,and drives to her grandmother's house,4
854942,which is actually a trailer in a run-down trailer park,4
854942,Vanessa finds her grandmother dead and Bob waiting for her with a gun,4
854942,Vanessa kills Bob by strangling him to death,3
854942,Detectives Mike and Garnet arrive and approach the trailer cautiously with their guns drawn when they hear the commotion inside,4
854942,Vanessa eventually exits the trailer exhausted after her struggle and the detectives enter to find Bob and Vanessa's grandmother both dead,0
854942,Outside Vanessa sits in a chair apparently drained and near breaking point when she looks up to ask the detective,0
854942,still stunned by what they have witnessed inside the trailer,5
854942,whether they have a cigarette to which they smile and Vanessa responds in kind,3
19074682,"Secret agent Nina Maria Azara  is working undercover for the King of Spain  as a singer known as the ""Mosca del Fuego"" or ""Firefly",3
19074682,com/work/the-firefly-17420 Despite her love for Captain Andre,2
19074682,she tricks him so that his general will change the French defensive positions,3
19074682,thus allowing the Duke of Wellington to win the Battle of Vitoria,3
19074682,In the end Nina and Andre leave together for a new life in peace,3
2121431,student Marty Pascal ([[Josh Hamilton  brings his fiancée,3
2121431,home to his family's McLean,3
2121431,Virginia estate to meet them for the first time,3
2121431,Marty is obviously nervous and hesitant about the impending introduction of his future wife to his family,4
2121431,he has informed them that he is bringing a guest but without any further details,3
2121431,Marty's family prepares both for his arrival and for an impending hurricane,3
2121431,recently released from a psychiatric hospital,4
2121431,is ecstatic about his arrival,1
2121431,"until she is informed that a ""friend"" is accompanying Marty",3
2121431,over the course of the night,3
2121431,shows many signs that suggest she suffers from bipolar disorder,0
2121431,including sudden mood swings and an inability to cope with change,3
2121431,"Referred to as ""Jackie-O"" by her family",3
2121431,Jackie has had a long obsession with the former first lady and the Kennedy assassination,3
2121431,Jackie-O still emulates the former first lady in her style of dress and her hairstyle,3
2121431,Jackie-O lives with her mother and her younger brother Anthony,3
2121431,He and the matriarch of the family,3
2121431,Pascal  are very protective of Jackie,3
2121431,Pascal is immediately suspicious and guarded against her future daughter-in-law Lesly,4
2121431,Lesly is initially oblivious to the tumultuous nature of the family,3
2121431,"It is clear that Marty is in love with Lesly's ""normalcy"" and their engagement is a way for him to break from his family mold",2
2121431,As the hurricane outside intensifies,4
2121431,Marty and Lesly become stranded in the house until the storm lets up,4
2121431,Jackie-O comes close to a melt-down at her bathroom sink,3
2121431,yet suddenly gains her composure and surprises Lesly,3
2121431,Jackie playfully interrogates Lesly about her love life with Marty,3
2121431,going so far as to ask for graphic details about their sexual escapades,3
2121431,Jackie-O informs Lesly of a nearby former girlfriend of Marty's,3
2121431,"with whom he shared an intense affair in his youth and hints that there might be a ""reunion"" between the two former lovers",4
2121431,"It becomes clear that Marty's lover was in fact Jackie-O after she coerces Marty into playing their favorite childhood ""game",3
2121431,""" a re-enactment of the JFK assassination",3
2121431,a game that led to their first sexual encounter when they were 14,3
2121431,Jackie-O and Marty play the game,3
2121431,"and after she has ""shot"" him",3
2121431,she runs over to cradle him in her arms,3
2121431,She begins to kiss him,2
2121431,and the two have sex,3
2121431,Lesly walks in on them and,3
2121431,runs back upstairs where Anthony,4
2121431,who previously tried to warn her of Marty and Jackie's sexual relationship,3
2121431,convinces Lesly that he is an insecure virgin dying of a brain tumor,4
2121431,leading to a short and awkward sexual encounter,0
2121431,Lesly confronts the family about the events of the night before,3
2121431,Pascal coerces Anthony to tell Marty that he slept with Lesly,3
2121431,Jackie-O searches the house for a gun that Marty had been ordered to hide by their mother,3
2121431,finding it in the bathroom,3
2121431,She flushes Marty's car keys down the toilet and returns to the living room where Lesly confronts Jackie-O about her mental illness and incestuous relationship,3
2121431,As Lesly runs to get their suitcases so she and Marty can leave,3
2121431,Jackie pulls the gun and asks Marty to play their game one last time,3
2121431,agreeing to let them leave afterward,3
2121431,Anthony races to find her medication while Marty cautiously plays along,3
2121431,Jackie shoots and kills her brother,3
2121431,Lesly runs from the house,3
2121431,"Jackie explains that Marty was buried in the backyard ""next to Daddy",0
12095072,Following the death of her husband,0
12095072,Ruth Matthews moved her family to a quiet suburb,3
12095072,hoping to put the past behind them,3
12095072,While her son Michael is able to adapt,3
12095072,is apparently traumatized by the experience and starts displaying unusual behavior,4
12095072,Ruth is later court mandated to see Jake Beerlander,3
12095072,an expert in child autism,3
14387171,After his wife Jane admits to an extramarital affair,3
14387171,Iowa attorney Daniel Trask abandons her and their daughters and heads for Los Angeles,3
14387171,and while waiting in the airport restaurant he meets a few of his fellow passengers,3
14387171,haunted by his responsibility for a car accident in which a colleague was killed,0
14387171,is returning home to his wife Claire and teenaged son Jerry,4
14387171,and plans to tell the district attorney the truth about the incident,3
14387171,who is hoping to free her husband Mike from the clutches of his domineering mother,3
14387171,and overly loud traveling salesman Eddie Hoke,3
14387171,whose photograph of his young,3
14387171,attractive wife Marie wearing a swimsuit proves to be quite different from reality,4
14387171,When a storm forces the plane to land en route,4
14387171,they continue to share their life stories via flashbacks during the unexpected four-hour layover,4
14387171,They exchange home phone numbers with the idea they may one day have a reunion,3
14387171,Following a crash that kills his three acquaintances,4
14387171,Trask contacts their families by phone and invites himself to their homes,3
14387171,Trask tells Jerry the truth about his father's past,3
14387171,but assures him he was a good man determined to right the wrong he had committed,3
14387171,Hoping to change Sallie's opinion of her daughter-in-law,3
14387171,he tells her Binky had been cast as Mary Martin's replacement in South Pacific on Broadway and had recommended Sallie for a role,2
14387171,Trask's final visit is to Marie,3
14387171,who he discovers is an invalid paralyzed from the waist down,4
14387171,Marie reveals that early in her marriage she had left Eddie,3
14387171,who she found to be vulgar and tiresome,3
14387171,who deserted her after she hit her head on a dock while she was swimming,4
14387171,she was confined to an iron lung and feeling hopeless about her future when Eddie arrived to take her home,0
14387171,Marie tells Trask that despite his often obnoxious behavior,3
14387171,Eddie was the most decent man she had ever known,0
14387171,and had taught her the true meaning of love,2
14387171,Marie's story teaches Trask a lesson about marital infidelity and forgiveness,3
14387171,and he calls Jane to tell her he's returning home,3
2094975,Axel  has a dream about an Eskimo who catches a rare halibut and brings it back to his family in an igloo,3
2094975,Axel's cousin Paul  coaxes Axel from his job tagging fish in New York City to Arizona to attend his uncle Leo's  trophy wedding to a much younger woman,3
2094975,His uncle tries to persuade him to stay permanently and take over the family business of selling Cadillacs,3
2094975,but he decides to give it a try,3
2094975,He encounters two strange women,4
2094975,a woman who always had a dream of building a flying machine,3
2094975,who is jealous of Elaine and dreams of killing herself and being reincarnated as a turtle,3
2094975,Axel starts lusting after Elaine and decides to help make her dreams come true,3
2094975,As he and Elaine build the machine day by day,3
2094975,Grace starts destroying the contraption,3
2094975,Leo and Paul arrive at Elaine and Grace's house to encourage Axel to come back,3
2094975,but Elaine threatens them with a shotgun,3
2094975,Axel and Elaine complete the machine and test it,3
2094975,but it crashes in a tree,4
2094975,Axel then decides to put both Elaine and Grace out of their misery,3
2094975,but can't go through with it,3
2094975,Grace has the idea to play Russian Roulette with him,3
2094975,Axel is scared at first,4
2094975,but at his second turn he pulls the trigger multiple times,3
2094975,and Grace come to Paul's talent show,3
2094975,He decides to play Cary Grant's role from North by Northwest with the famous crop duster scene,1
2094975,Paul receives the score of 1,3
2094975,Leo's fiancee then approaches them to say there's something wrong with Leo,3
2094975,Axel realizes that Leo is dying and calls an ambulance but Leo passes away,0
2094975,The day before Elaine's birthday a few months later,4
2094975,Axel and Paul finally come back to Elaine and Grace's house,4
2094975,Elaine is mad at Axel for not contacting her but forgives him,3
2094975,The next day on Elaine's birthday,3
2094975,Elaine is given an airplane as a present,3
2094975,The four celebrate Elaine's birthday by beating a piñata,3
2094975,but are interrupted by a storm,3
2094975,As the others dry off inside,3
2094975,Grace remains outside to free her turtles,3
2094975,"telling them to ""Go play",3
2094975,""" Axel goes upstairs with Grace to wrap the presents where she gives Axel a globe",3
2094975,telling him that she wants him to have the world,2
2094975,Axel tells Grace that Elaine has changed and that he is not in love with her any more,2
2094975,He makes a promise to Grace to go to Alaska,3
2094975,and Paul talk about how they want to die,3
2094975,Grace says she's going to sleep and walks upstairs,3
2094975,dressing herself in a white shift and a hat with a veil,3
2094975,Axel and Elaine see her through the window and run outside in an attempt to stop her,3
2094975,and a lightning bolt destroys Elaine's airplane,3
2094975,Sometime after Grace's death Axel breaks into Uncle Leo's abandoned Cadillac store at night and goes to sleep on top of a Cadillac with a cat that has just had her litter,4
2094975,The film ends with Axel and Uncle Leo as Eskimos in Axel's dream,4
2094975,They catch the halibut and discuss it,3
2094975,It flies from their hands into the sunrise,3
20764456,Na Jung-ju is a 30 year-old woman whose life is going nowhere,3
20764456,and she blames her misery on a failed high school romance with Jo Ha-ni,0
20764456,who has since become a famous singer,1
20764456,Her old schoolfriend Oh Tae-hun,3
20764456,who used to have a big crush on her,3
20764456,is now a successful and wealthy businessman,1
20764456,and she regrets not having gone out with him,0
20764456,After being given the chance to travel back in time,0
20764456,Jung-ju goes back to 1994 where she tries to convince her younger self to date the future businessman,3
4678118,ambitious partners Jim Fisk  and Nick Boyd  talk tight-fisted businessman Daniel Drew  into selling them his shipping company,3
4678118,paying with worthless Confederate bonds,0
4678118,worried that his longtime rival,4
4678118,is trying to take control of his railroad,3
4678118,Drew seeks help from Fisk,3
4678118,only to have him turn the situation to his own advantage,3
4678118,Fisk and Boyd eventually become powers to be reckoned with on Wall Street,3
4678118,both men fall in love with entertainer Josie Mansfield,3
4678118,Mansfield agrees to marry Fisk out of gratitude,2
4678118,Fisk's greed grows beyond all reason and he tries to corner the market in gold,3
4678118,When Fisk ignores Boyd's warnings,3
4678118,worried that the resulting panic threatens the financial system of the whole country,4
4678118,The federal government finally intervenes by releasing its gold reserves,3
4678118,bankrupting Fisk in the process,3
4681364,in danger of losing his job,4
4681364,promises to write a hard-hitting story on prostitution,3
4681364,When no one on the street will talk to him,3
4681364,he fabricates a story of a pimp that's so well-received it puts his career back on track,1
4681364,But police think the story is of a real life pimp who is wanted for murder and start pressuring him to reveal the identity of the subject of his story,3
4681364,the pimp and police suspect,3
4681364,also thinks the story is about himself,3
4681364,and wants to know what Jonathan knows,3
4681364,From there a battle of wits and wills ensues between Jonathan and Fast Black,3
4681364,in addition to Jonathan becoming involved with one of the pimp's call girls,3
6304360,The story is set during the Great Depression,0
6304360,specifically around the time of the 1933 Long Beach earthquake,4
6304360,Camilla  is a fiery,3
6304360,beautiful Mexican café waitress who aspires one day to be above her current standing in society,4
6304360,She wishes to do this by marrying a wealthy man from the United States,3
6304360,Her plan is thrown into disarray when she meets Italian-American Arturo Bandini,3
6304360,Farrell's character is portrayed as a struggling writer who comes to Los Angeles's Bunker Hill area to start his writing career,4
1259297,The film compresses the events of the novel somewhat,3
1259297,the Naming Day celebrations take place on the same day as Onegin's speech to Tatyana,3
1259297,Onegin's reasons for dancing with Olga and insulting Lensky are left somewhat confusing,3
1259297,Much like the 1988 film version,3
1259297,Onegin gives the impression that,3
155271,After opening with a brief,3
155271,seemingly irrelevant scene of a suitcase on an airport carousel,3
155271,the story quickly focuses on a Paris divorce court where Karol Karol  is pleading with the judge &mdash,3
155271,the same legal proceedings that Juliette Binoche's character briefly stumbled upon in Blue,3
155271,despite his difficulty in understanding French,0
155271,is made to understand that his wife Dominique  does not love him,3
155271,The grounds for divorce are humiliating,0
155271,Karol was unable to consummate the marriage,3
155271,he loses his means of support,1
155271,his legal residency in France,3
155271,and the rest of his cash in a series of mishaps,3
155271,and is soon a beggar,3
155271,He only retains a 2 franc coin,3
155271,In a Paris Métro station,4
155271,performing songs for spare change,3
155271,Karol meets and is befriended by another Pole,4
155271,While Karol has lost his wife and his property,0
155271,Mikołaj is married and successful,1
155271,he offers Karol a job consisting of killing someone who wants to be dead but does not have enough courage to do it himself,3
155271,Mikołaj helps him return to Poland hidden in the suitcase shown at the beginning of the film,4
155271,which is later stolen by employees at the airport,4
155271,He returns to working as a hairdresser with his brother,3
155271,Stuhr and Zamachowski also played brothers in the tenth episode of The Decalogue,3
155271,likewise a comedy about a money-making scheme,3
155271,Karol takes a job as a bodyguard in a seemingly innocent cash exchange office,1
155271,"Mikołaj meets Karol in a Warsaw Metro tunnel for the execution of the ""suicide""",3
155271,it turns out to be that Mikołaj is the intended victim and asks Karol to kill him,3
155271,Karol shoots a blank into Mikołaj's chest and asks him if he really wants to go through with it as the next bullet is real,3
155271,Mikołaj refuses and is able to feel alive again,0
155271,Using his position as a deceptively foolish bodyguard,0
155271,Karol spies on his bosses and discovers their scheme to purchase different pieces of land that they knew were going to be targeted by big companies for development and resell for large profits,3
155271,Karol beats them to it,3
155271,and then tells his ex-bosses that if they kill him all his estate shall go to the Church,3
155271,and they are therefore forced to purchase all the land from him,3
155271,With the money he gained from this scheme and with the payment from Mikołaj,3
155271,the two go into business  together,3
155271,focusing his energies on money-making schemes while learning French and brooding over his wife's abandonment,3
155271,He uses his new financial influence in a world where,3
155271,"""you can buy anything"" to execute a complex scheme to first win back Dominique",3
155271,and then destroy her life by faking his own death after which she is imprisoned for his 'murder',3
155271,The final image of the film shows Karol staring at Dominique through the window of her prison cell,3
1370976,{{Expand section|dateVariety/> The opening images of the film are of the second plane hitting the World Trade Center on September 11,3
1370976,The next segment shows images of dead children,3
1370976,"It also contains a list of the terrorist attacks that have occurred since the Iran hostage crisis that one reviewer described as ""chilling""",3
8705786,each arrive at crossroads in their lives,0
8705786,Blue is a painter specializing in fetishistic portraits of women,3
8705786,usually selling his images to porn magazines,3
8705786,Eli's father wants him to take over the family's undergarment business that has been paying for Eli's playboy lifestyle,3
8705786,Blue is given an opportunity to have his work featured in gallery showing as legitimate art if he can create enough new pieces to fill out a show,3
8705786,His sexy model  has a crush on Blue,3
8705786,and to please him even appears willing to participate in a threesome including Eli,3
8705786,brings out the jealous worst in Blue now that she is seeing an artist rival of his,3
8705786,Blue's self-destructive behavior also puts at risk his relationship with Liliane,3
8705786,the manager of an art gallery about to exhibit his work,3
1930290,{{Plot}} In an unspecified future,3
1930290,Barbarella  is assigned by the President of Earth ([[Claude Dauphin  to retrieve Doctor Durand Durand  from the planet Tau Ceti,3
1930290,Durand Durand is the inventor of the Positronic Ray,3
1930290,Earth is now a peaceful planet,1
1930290,and weapons are unheard of,3
1930290,Because Tau Ceti is an unknown region of space there is the potential for the weapon to fall into the wrong hands,4
1930290,Donning the first of many outfits,3
1930290,Barbarella sets out to find the missing scientist,4
1930290,She crashes on Tau Ceti,4
1930290,Barbarella is soon knocked unconscious by two mysterious girls who hit her on the forehead with a snowball and then capture her,4
1930290,Barbarella is taken to the wreckage of a spaceship called the Alpha 1,4
1930290,she is tied up and several children emerge from within the ship,3
1930290,They set out several dolls which have razor sharp teeth,3
1930290,As the dolls begin to bite her,4
1930290,Barbarella faints but is rescued by Mark Hand,4
1930290,who patrols the ice looking for errant children,3
1930290,While taking her back to her ship,3
1930290,Barbarella offers to reward Mark and he asks to make love to her,2
1930290,She reveals that people on Earth no longer have penetrative intercourse,3
1930290,but make love by consuming exaltation transference pills,2
1930290,"and pressing their palms together when their ""psychocardiograms are in perfect harmony""",3
1930290,Hand's vessel makes long loops around Barbarella's crashed vessel while the two make love,2
1930290,and when it finally comes to a stop,4
1930290,and agreeing that doing things the old-fashioned way is sometimes best,0
1930290,Barbarella's ship burrows through the planet,3
1930290,coming out next to a vast labyrinth,4
1930290,Upon emerging from her ship,3
1930290,she is knocked unconscious by a rockslide,4
1930290,She is found by a blind angel named Pygar,4
1930290,He states he is the last of the ornithanthropes,3
1930290,and that he has lost the ability to fly,0
1930290,Barbarella discovers the labyrinth is a prison for people cast out of Sogo,3
1930290,Pygar introduces her to Professor Ping,3
1930290,who offers to repair her ship,3
1930290,Ping also notes that Pygar is capable of flight,3
1930290,but merely lacks the will,0
1930290,After Pygar saves her from the Black Guards,3
1930290,Barbarella shows her thanks by making love to him,2
1930290,As she hums to herself in his nest afterwards,3
1930290,having regained his will to fly,3
1930290,Pygar flies Barbarella to Sogo,3
1930290,using some of the weaponry she brought with her to destroy the city's guards,3
1930290,Sogo is a decadent city ruled over by the Great Tyrant and powered by a liquid essence of evil called the Mathmos,3
1930290,Barbarella is briefly separated from Pygar,0
1930290,and meets a one-eyed wench who saves her from being assaulted by two of Sogo's residents,4
1930290,Barbarella soon reunites with Pygar and the two are taken by the Concierge  to meet the Great Tyrant,3
1930290,Pygar is left to become the Great Tyrant's plaything,3
1930290,while Barbarella is placed in a cage,3
1930290,to be pecked to death by birds,3
1930290,Barbarella is rescued by Dildano,4
1930290,leader of the resistance to the Great Tyrant,3
1930290,Barbarella eagerly offers to reward him,3
1930290,As she begins to remove her torn suit,0
1930290,Dildano says he has the pill,3
1930290,and wants to experience love the Earth way,2
1930290,Dildano offers to help Barbarella find Durand Durand in exchange for her help in deposing the Great Tyrant,3
1930290,Barbarella is given an invisible key to the Tyrant's Chamber of Dreams,3
1930290,the only place she is vulnerable,4
1930290,Barbarella is captured by the Concierge and she is placed inside the Excessive Machine,3
1930290,As the Concierge begins to play,3
1930290,and her clothing is expelled from the machine,3
1930290,The Concierge tells her when they reach the crescendo,3
1930290,she will die of pleasure,3
1930290,He then begins to play faster and more furiously,3
1930290,while Barbarella writhes in ecstasy inside the machine,3
1930290,the machine overloads and burns out,3
1930290,unable to keep up with her,3
1930290,Barbarella then discovers the Concierge is none other than Durand Durand,3
1930290,aged thirty years due to the Mathmos,0
1930290,Durand Durand traps Barbarella in the Tyrant's Chamber of Dreams,3
1930290,taking both keys and locking them inside,3
1930290,As he prepares to crown himself lord of Sogo,3
1930290,Durand Durand uses his Positronic Ray to decimate the rebels,3
1930290,The Great Tyrant then releases the Mathmos,3
1930290,which consumes all of Sogo and Durand Durand with it,3
1930290,Barbarella and the Great Tyrant are protected from the Mathmos by Barbarella's innate goodness,4
1930290,They emerge from the Mathmos to find Pygar,3
1930290,Pygar then flies Barbarella and the Tyrant away from the Mathmos,3
1930290,When asked by Barbarella why he saved the Tyrant after everything she had done to him,3
1930290,"""An angel has no memory",3
524139,"Dignan  ""rescues"" Anthony  from a voluntary mental hospital",4
524139,where he has been staying for self-described exhaustion,0
524139,Dignan has an elaborate escape planned and has developed a 75-year plan that he shows to Anthony,3
524139,The plan is to pull off several heists and then meet Mr,3
524139,a landscaper and part-time criminal known to Dignan,3
524139,the two friends break into Anthony's house,3
524139,stealing specific items from a list,3
524139,Dignan reveals that he took a pair of earrings,3
524139,not specified on the list,3
524139,as he had bought those earrings for his mother,3
524139,Anthony visits his little sister at her school so she can return the earrings,3
524139,Dignan recruits Bob Mapplethorpe  as a getaway driver because he is the only person they know with a car,3
524139,The three buy guns and return to Bob's house to plan their next heist,3
524139,The group bickers as Dignan struggles to describe his intricate plan,3
524139,"The group steals a small sum of money from the bookstore and ""go on the lam"" at a hotel",3
524139,and the two spark a romance despite Inés's lack of English,2
524139,Bob learns that his marijuana crop has been discovered by police and his older brother has been arrested,4
524139,Bob leaves to help his brother,3
524139,Anthony gives Dignan an envelope for Inés,3
524139,Dignan delivers the envelope to Inés while she is cleaning a room,3
524139,not knowing the envelope has most of his and Anthony's money inside,3
524139,Inés does not open the envelope and hugs Dignan to say goodbye,3
524139,Inés asks an English-speaking male friend of hers to chase after Dignan and tell him she loves Anthony,3
524139,When he delivers the message he says,3
524139,"""Tell Anthony I love him""",3
524139,Dignan fails to realize he is speaking for Inés and does not deliver the message,3
524139,Taking an abandoned Alfa Romeo Spider,4
524139,Dignan and Anthony continue with the 75-year plan,3
524139,but the car breaks down,4
524139,Anthony reveals that the envelope Dignan gave to Inés contained the rest of their cash,3
524139,The two get in a fight and go their separate ways,3
524139,Narrating a letter to his sister,3
524139,Anthony says he and Bob have settled into a routine that is keeping them busy,3
524139,tracks Anthony down and they reconcile,3
524139,Dignan invites Anthony into a job with Mr,3
524139,Henry and Anthony accepts on the condition that Bob is allowed in,3
524139,The trio meet the eccentric Mr,3
524139,Henry ([[James Caan  and plan to rob a safe at a cold storage facility,3
524139,Henry becomes a role model for the trio,3
524139,standing up to Bob's abusive brother and tutoring Dignan on success,3
524139,He invites the trio to a party at his house and visits the group at the Mapplethorpes' house,3
524139,Anthony learns of Inés's love for him and contacts her,2
524139,She has learned some English and the two rekindle their relationship,3
524139,With two accomplices from Mr,3
524139,the group conducts their heist at the factory,3
524139,but the plan quickly falls apart,3
524139,Dignan has locked himself out of the escape van and is arrested,4
524139,Henry loads furniture from Bob's house into a truck,3
524139,Anthony and Bob visit Dignan in prison and tell him how Mr,3
524139,Dignan begins rattling off an escape plan and tells his friends to get into position for a get-away,3
524139,After a tense moment the two realize Dignan is joking,3
524139,"""Isn't it funny that you used to be in the nuthouse and now I'm in jail?"" as he walks back into the prison",3
7534925,It's Christmas Eve and John  is asleep in a Los Angeles park,4
7534925,He awakens as someone is stealing his shoes,3
7534925,in which he keeps his money,3
7534925,He chases the thief but can't catch him,3
7534925,"John is angered not only because those are his ""lucky"" sneakers but because he's trying to accumulate enough money for an overnight stay in a fancy hotel to celebrate his birthday",3
7534925,Each time John puts any money together,3
7534925,either by turning a trick,3
7534925,"robbing the house of one of his regular ""dates"" or stealing from potential clients",3
7534925,it's taken from him either by robbery or in payback for a drug deal where he burned the dealer,3
7534925,a fellow hustler who's new to the streets and has fallen for John,3
7534925,tries to convince John to go with him to Branson,3
7534925,Donner has a relative who runs a theme park there who can get them jobs,3
7534925,John is initially resistant to the idea but,3
7534925,after some particularly bad experiences,0
7534925,"John and Donner have enough money for two bus tickets to Branson but John takes one last ""date"" to earn money for expenses",3
7534925,After their sexual encounter at a motel,4
7534925,Donner goes in search of John and finds him at the motel,4
7534925,Donner drags John's lifeless body from the bathroom to the bed and tearfully confesses that he's the one who stole John's sneakers and money in a desperate attempt to persuade John to leave town with him,3
7534925,Donner dons John's lucky sneakers and boards the bus for Branson,3
2339186,A teenage girl named Su-mi is being brought to a psychiatrist,3
2339186,Although the psychiatrist attempts to elicit a response from her,3
2339186,she is unresponsive until a picture of her family is shown in front of her,4
2339186,She is taken home by her father,4
2339186,along with her timid sister,4
2339186,they are met by their difficult stepmother,3
2339186,both sisters encounter a ghostly woman at night,4
2339186,tensions grow worse between the sisters and their stepmother especially after bruises are discovered on Su-yeon's arms,3
